iteration,solved,valid_moves,total_moves
232,True,40128,173102
233,True,16117,64418
234,True,38139,148559
235,True,102411,393909
236,True,80602,331185
237,True,32915,123027
238,True,90275,363291
239,True,114049,427730
240,True,15628,61924
241,True,146938,581009
242,True,67805,276270
243,True,102445,404589
244,True,10503,46953
245,True,39697,161441
246,True,9047,38841
247,True,263520,1063746
248,True,21142,83528
249,True,73336,291851
250,True,46769,178773
251,True,93823,357851
252,True,241836,929684
253,True,146941,552771
254,True,46050,181825
255,True,63898,248629
256,True,31475,123554
257,True,62858,251182
258,True,213524,811491
259,True,54408,215350
260,True,94292,368086
261,True,5948,27555
262,True,19535,78458
263,True,51226,205161
264,True,139523,548767
265,True,36312,137998
266,True,16412,69011
267,True,43452,170036
268,True,30701,119664
269,True,32424,124451
270,True,10488,46929
271,True,75417,328382
272,True,34947,132140
273,True,123785,492093
274,True,52032,198733
275,True,198740,813640
276,True,196937,768669
277,True,78076,334159
278,True,70559,278230
279,True,28849,122257
280,True,71521,273662
281,True,94687,358097
282,True,99648,401939
283,True,35510,131613
284,True,44715,170575
285,True,19409,88425
286,True,22042,89797
287,True,51154,201691
288,True,115475,438598
289,True,23798,95311
290,True,30502,114500
291,True,72778,285015
292,True,20428,83519
293,True,38609,151778
294,True,17311,71651
295,True,102989,424559
296,True,66181,270403
297,True,24489,92778
298,True,64934,249966
299,True,18176,75632
300,True,80380,315278
301,True,64817,254346
302,True,10480,45038
303,True,151313,612157
304,True,79079,299366
305,True,59228,274957
306,True,121237,490789
307,True,211404,845778
308,True,30414,119678
309,True,48609,197883
310,True,16771,74415
311,True,66235,255900
312,True,74650,324345
313,True,91010,362374
314,True,25352,112569
315,True,63894,248416
316,True,14683,55795
317,True,122563,461031
318,True,62277,235477
319,True,94716,364461
320,True,70559,290827
321,True,54563,230069
322,True,29362,121514
323,True,131719,521672
324,True,130735,501389
325,True,204997,795854
326,True,60061,229497
327,True,64204,247746
328,True,36325,140704
329,True,60791,234139
330,True,42722,163605
331,True,96797,396020
332,True,88561,378228
333,True,63559,239890
334,True,47248,229823
335,True,80230,303059
336,True,4363,17908
337,True,15475,63285
338,True,22353,88973
339,True,301601,1189694
340,True,33482,140602
341,True,331075,1318580
342,True,71037,310554
343,True,131310,503517
344,True,110645,425031
345,True,38848,163382
346,True,94622,372812
347,True,11254,51124
348,True,151230,609446
349,True,16079,64982
350,True,2855,12392
351,True,63977,249819
352,True,16114,65199
353,True,120458,448395
354,True,21093,85479
355,True,89813,354871
356,True,47740,204007
357,True,35331,145560
358,True,134173,496903
359,True,27908,108452
360,True,24398,93725
361,True,34560,153764
362,True,42942,172783
363,True,61969,263801
364,True,94727,382547
365,True,86967,386121
366,True,15087,64447
367,True,71134,272008
368,True,38890,151936
369,True,66353,249867
370,True,94277,393858
371,True,55992,219166
372,True,52496,213355
373,True,53957,207182
374,True,53570,200427
375,True,8597,39216
376,True,60547,259126
377,True,106682,421328
378,True,13274,53118
379,True,119082,458096
380,True,30540,135295
381,True,87645,330949
382,True,128453,509081
383,True,38851,150644
384,True,19056,81268
385,True,97010,371002
386,True,250362,940860
387,True,70176,293639
388,True,234234,965162
389,True,119008,458751
390,True,144941,577169
391,True,83806,323450
392,True,136290,581210
393,True,39711,147624
394,True,71904,274473
395,True,57870,263751
396,True,89081,361545
397,True,55260,209494
398,True,128341,488609
399,True,57497,213916
400,True,80905,310220
401,True,77879,301635
402,True,158935,631575
403,True,30634,121701
404,True,118909,473489
405,True,23816,104454
406,True,13262,57804
407,True,51267,200767
408,True,61452,261606
409,True,125783,514942
410,True,23606,90309
411,True,34692,157181
412,True,105794,425633
413,True,10779,42818
414,True,61712,254756
415,True,51757,215637
416,True,16147,65370
417,True,184519,779417
418,True,9386,37276
419,True,12329,54874
420,True,29770,119366
421,True,74765,294565
422,True,75254,318641
423,True,14448,61596
424,True,89988,347395
425,True,87807,385800
426,True,92539,398898
427,True,57553,224349
428,True,46255,194785
429,True,67219,263938
430,True,95655,440091
431,True,90966,351829
432,True,65025,271280
433,True,79711,300238
434,True,51877,219841
435,True,20227,81713
436,True,30525,122873
437,True,125899,509144
438,True,93884,352884
439,True,72309,292236
440,True,11872,48463
441,True,161896,617505
442,True,45510,180768
443,True,112452,437005
444,True,125483,491462
445,True,128970,494544
446,True,24824,105772
447,True,36874,139298
448,True,11434,46374
449,True,145093,551616
450,True,51347,203791
451,True,123484,513592
452,True,265608,1014419
453,True,36686,156988
454,True,88850,367261
455,True,154879,616480
456,True,148406,572066
457,True,26845,108663
458,True,44155,169124
459,True,220702,832833
460,True,95940,382568
461,True,30270,132696
462,True,62221,246116
463,True,108130,417356
464,True,154740,596483
465,True,227403,879928
466,True,50771,204254
467,True,19479,81292
468,True,135252,535862
469,True,34555,134150
470,True,115859,436590
471,True,197838,748176
472,True,195063,793150
473,True,20526,85121
474,True,20893,82681
475,True,92758,361649
476,True,67334,253426
477,True,178179,686956
478,True,221570,904005
479,True,252991,963418
480,True,53744,206545
481,True,127888,508887
482,True,61369,254443
483,True,21086,82739
484,True,143263,579498
485,True,69317,312506
486,True,170160,669590
487,True,71187,276352
488,True,14192,62512
489,True,57327,216874
490,True,34526,149665
491,True,64265,254447
492,True,58772,237712
493,True,66130,293392
494,True,126308,478922
495,True,174619,667681
496,True,16296,68646
497,True,15589,61357
498,True,105949,446903
499,True,99557,370391
500,True,136731,530053
501,True,42500,187700
502,True,14228,63437
503,True,95823,383220
504,True,150537,590503
505,True,83873,340014
506,True,90912,342792
507,True,42440,163925
508,True,62444,244392
509,True,101340,406690
510,True,36683,150056
511,True,12040,52803
512,True,72538,273740
513,True,8186,35722
514,True,90723,356507
515,True,279418,1104953
516,True,70009,280020
517,True,20279,84851
518,True,94983,381609
519,True,34526,150170
520,True,47873,202404
521,True,42862,168999
522,True,184611,756154
523,True,75880,285234
524,True,11699,43553
525,True,83633,321108
526,True,104767,432689
527,True,101662,388813
528,True,55657,215020
529,True,146243,598298
530,True,34859,142375
531,True,47157,183968
532,True,47309,183638
533,True,64262,251665
534,True,162402,610335
535,True,87116,333522
536,True,34837,134012
537,True,127361,505866
538,True,76882,293788
539,True,179433,677128
540,True,102613,443284
541,True,10618,43563
542,True,142289,567145
543,True,184610,731449
544,True,73879,301939
545,True,80525,296292
546,True,89585,331104
547,True,131777,545216
548,True,57696,233180
549,True,67987,284404
550,True,31985,125015
551,True,72263,321490
552,True,132219,574748
553,True,48290,186396
554,True,94910,393481
555,True,204378,766980
556,True,54365,223491
557,True,54541,221160
558,True,41372,179395
559,True,74037,284717
560,True,99115,403435
561,True,31682,123444
562,True,101256,424695
563,True,110906,421306
564,True,154539,598860
565,True,34636,129836
566,True,158844,644356
567,True,39899,149119
568,True,10789,42508
569,True,98875,381424
570,True,172065,672200
571,True,23365,87280
572,True,63166,243842
573,True,108701,450622
574,True,80164,323630
575,True,71502,273086
576,True,161506,630457
577,True,143687,597642
578,True,125357,521100
579,True,131703,507401
580,True,18131,74416
581,True,131726,570298
582,True,25061,107215
583,True,88001,375645
584,True,50195,196461
585,True,51238,205803
586,True,61564,230662
587,True,46699,183636
588,True,71802,282081
589,True,104133,391618
590,True,203619,807654
591,True,40342,171933
592,True,49082,221513
593,True,120575,490011
594,True,59127,241218
595,True,68021,257012
596,True,39023,151823
597,True,78551,309071
598,True,47774,189352
599,True,30047,120624
600,True,15042,63229
601,True,60853,236173
602,True,78593,304285
603,True,136882,537081
604,True,28372,108016
605,True,52478,226566
606,True,74309,308067
607,True,47498,220366
608,True,25650,100690
609,True,22597,99618
610,True,104172,397185
611,True,32042,121147
612,True,33448,140383
613,True,48765,191256
614,True,29571,125199
615,True,83349,329582
616,True,26651,102805
617,True,29286,111475
618,True,55843,237679
619,True,20220,78976
620,True,96317,379984
621,True,68943,293932
622,True,69662,285392
623,True,25593,100290
624,True,57136,214235
625,True,132069,509546
626,True,68600,294903
627,True,177715,687674
628,True,28171,115352
629,True,209252,843178
630,True,69321,263018
631,True,42440,160795
632,True,208269,795141
633,True,40012,148208
634,True,68389,272345
635,True,79634,300497
636,True,82707,327844
637,True,69033,275552
638,True,44124,171440
639,True,74006,276016
640,True,36280,167792
641,True,27838,115558
642,True,32798,136329
643,True,231118,871585
644,True,105280,395499
645,True,171948,649552
646,True,79145,301304
647,True,33003,129042
648,True,164915,627051
649,True,59803,251247
650,True,49560,211082
651,True,17343,69360
652,True,96338,396503
653,True,50144,196648
654,True,38937,151102
655,True,15200,59380
656,True,29910,127159
657,True,179980,691155
658,True,74121,287330
659,True,68955,278551
660,True,21031,90367
661,True,91796,364784
662,True,90321,346238
663,True,44713,177094
664,True,110687,422025
665,True,48915,200228
666,True,59362,219678
667,True,77241,296308
668,True,117982,452087
669,True,42116,158985
670,True,57804,236085
671,True,88351,359592
672,True,4926,23104
673,True,185771,760269
674,True,34963,139426
675,True,111893,440025
676,True,158090,612397
677,True,32833,123084
678,True,65038,248065
679,True,41102,155135
680,True,45864,178827
681,True,19943,84691
682,True,61177,235459
683,True,56826,222123
684,True,10515,53464
685,True,133138,500415
686,True,67258,271954
687,True,103884,415810
688,True,120014,471321
689,True,36987,156746
690,True,46647,180712
691,True,143316,551393
692,True,63366,236249
693,True,29618,123944
694,True,49798,200543
695,True,37415,142497
696,True,81360,316985
697,True,23985,107989
698,True,24514,94878
699,True,80725,309363
700,True,34421,149075
701,True,38108,158332
702,True,68485,284160
703,True,111026,424142
704,True,12014,51741
705,True,52206,209608
706,True,48852,203061
707,True,201734,782085
708,True,26417,110707
709,True,42345,167170
710,True,86873,332564
711,True,59190,226414
712,True,47146,192570
713,True,387151,1489716
714,True,61053,235958
715,True,71856,273689
716,True,28230,121413
717,True,144324,552415
718,True,133982,603457
719,True,166524,643399
720,True,18855,85954
721,True,93063,375961
722,True,50588,194491
723,True,59926,273885
724,True,130217,494343
725,True,86529,351514
726,True,43625,172081
727,True,86220,325540
728,True,14711,64432
729,True,13978,55014
730,True,86915,340415
731,True,39030,148776
732,True,24193,105256
733,True,18482,70168
734,True,185107,701426
735,True,51233,196000
736,True,36438,138625
737,True,95521,366243
738,True,57016,215091
739,True,47233,184228
740,True,34446,136113
741,True,68349,265413
742,True,83753,321711
743,True,35838,163274
744,True,66937,252204
745,True,8324,36702
746,True,176296,701340
747,True,127703,507634
748,True,35780,138934
749,True,34531,146717
750,True,63687,247876
751,True,12719,57087
752,True,118441,495626
753,True,26629,98385
754,True,86868,348765
755,True,29454,113318
756,True,39991,163340
757,True,28946,110350
758,True,131952,492633
759,True,190302,721186
760,True,34315,127031
761,True,71862,290807
762,True,43947,164774
763,True,16963,66749
764,True,103843,393802
765,True,26976,102365
766,True,99813,435518
767,True,152167,579368
768,True,36677,146474
769,True,128336,554410
770,True,49888,194728
771,True,9007,39856
772,True,20456,83971
773,True,21668,88199
774,True,5505,23766
775,True,48330,185822
776,True,212380,810367
777,True,94951,417665
778,True,141939,525961
779,True,10818,41978
780,True,76627,299288
781,True,19603,82480
782,True,42962,189440
783,True,97806,376402
784,True,100839,393851
785,True,36492,140149
786,True,140948,547484
787,True,231697,872820
788,True,110968,412887
789,True,28605,109306
790,True,62164,263444
791,True,46136,183512
792,True,108385,415584
793,True,92654,355346
794,True,92008,362369
795,True,97099,370990
796,True,73397,310982
797,True,55340,214059
798,True,11577,48418
799,True,78352,310286
800,True,57836,232556
801,True,40233,168325
802,True,23471,99141
803,True,136901,541480
804,True,46198,201662
805,True,44736,172934
806,True,77091,286982
807,True,51088,191679
808,True,56742,221799
809,True,52565,219180
810,True,151602,588863
811,True,125386,464898
812,True,161087,634623
813,True,109415,425124
814,True,49341,190615
815,True,6727,26454
816,True,12707,56564
817,True,85120,391279
818,True,119043,488505
819,True,26004,103941
820,True,77039,296873
821,True,275664,1039867
822,True,13995,56115
823,True,110186,411081
824,True,67509,259424
825,True,238941,908948
826,True,55634,226859
827,True,41009,150525
828,True,141307,548956
829,True,47161,176810
830,True,74930,281822
831,True,96683,372308
832,True,62710,248001
833,True,45832,189217
834,True,51641,223508
835,True,72596,299603
836,True,227442,892771
837,True,92458,370504
838,True,29489,118108
839,True,99966,399160
840,True,105093,403829
841,True,22549,102753
842,True,147804,573434
843,True,82451,309321
844,True,172615,660416
845,True,40109,173188
846,True,73097,301771
847,True,54624,227987
848,True,79845,316141
849,True,22342,94479
850,True,119452,467223
851,True,31336,117336
852,True,181424,687635
853,True,12796,51369
854,True,60118,228292
855,True,183702,722372
856,True,71656,284040
857,True,161067,596935
858,True,197049,740676
859,True,148612,580710
860,True,174473,703335
861,True,14677,61946
862,True,185144,690783
863,True,41733,169058
864,True,54062,249350
865,True,51369,194933
866,True,115916,490652
867,True,40968,163457
868,True,39265,151226
869,True,21262,89602
870,True,82310,346311
871,True,28652,107443
872,True,33399,123141
873,True,45998,181647
874,True,46455,192742
875,True,4801,20090
876,True,69288,285514
877,True,73385,309967
878,True,38777,152839
879,True,16217,66551
880,True,107582,441706
881,True,187291,713369
882,True,38496,153214
883,True,60149,261447
884,True,58891,225450
885,True,9198,41525
886,True,56767,215129
887,True,28155,111335
888,True,45249,185737
889,True,19619,75412
890,True,54874,215496
891,True,80367,309546
892,True,29775,115122
893,True,164036,627770
894,True,30362,115574
895,True,241033,927093
896,True,119895,445770
897,True,31465,128056
898,True,67482,280868
899,True,96281,381216
900,True,43541,179093
901,True,59790,250098
902,True,51844,223553
903,True,41478,178203
904,True,41691,153776
905,True,98841,368600
906,True,152367,584367
907,True,16913,66717
908,True,8394,37964
909,True,117600,454011
910,True,26135,114625
911,True,29032,109377
912,True,134203,584596
913,True,195750,790900
914,True,65161,258292
915,True,26755,112641
916,True,76482,331231
917,True,31703,138255
918,True,24605,108742
919,True,14576,63356
920,True,19545,77297
921,True,43703,158496
922,True,75397,289774
923,True,336206,1306441
924,True,17321,74816
925,True,36994,150223
926,True,26884,108807
927,True,27921,117025
928,True,113231,454038
929,True,23787,98169
930,True,33224,134843
931,True,37914,148356
932,True,67171,261749
933,True,15746,74284
934,True,78586,294595
935,True,54780,223029
936,True,124886,468118
937,True,26586,115860
938,True,168819,710388
939,True,18657,77933
940,True,139632,531841
941,True,42658,171246
942,True,30179,134274
943,True,79059,319326
944,True,14373,64064
945,True,42701,173512
946,True,24686,91962
947,True,87782,343708
948,True,60341,247665
949,True,54550,226926
950,True,81456,362784
951,True,15110,71477
952,True,59812,221354
953,True,66194,253613
954,True,94516,351597
955,True,121272,515158
956,True,127622,533020
957,True,12988,52539
958,True,19748,78448
959,True,51484,203413
960,True,25467,98371
961,True,108489,444276
962,True,88677,349886
963,True,73496,290833
964,True,47996,194130
965,True,44354,171683
966,True,54423,237021
967,True,20163,93296
968,True,43221,165007
969,True,27305,109950
970,True,43905,181137
971,True,23294,93823
972,True,49614,219446
973,True,103247,388649
974,True,55418,240918
975,True,17783,78797
976,True,140889,537677
977,True,32019,152226
978,True,16226,61258
979,True,233033,903860
980,True,47030,204593
981,True,260242,1005660
982,True,39633,162663
983,True,39106,150347
984,True,46409,194252
985,True,46167,190759
986,True,40208,161594
987,True,55064,214220
988,True,70190,277210
989,True,100059,385687
990,True,33194,148255
991,True,47943,187727
992,True,32105,141329
993,True,19573,88244
994,True,39155,165369
995,True,262661,1006051
996,True,112688,431802
997,True,75442,292195
998,True,84708,333141
999,True,60088,235170
1000,True,103299,439965
