iteration,solved,valid_moves,total_moves
309,True,8188,27324
310,True,22909,76846
311,True,31523,102968
312,True,20907,68668
313,True,34714,113342
314,True,69347,222840
315,True,10775,34231
316,True,7811,25764
317,True,1755,5938
318,True,4735,16363
319,True,25252,81365
320,True,34612,113212
321,True,19777,63931
322,True,51675,170132
323,True,41319,133637
324,True,20727,65026
325,True,16027,51968
326,True,18416,58972
327,True,8293,27313
328,True,3068,11023
329,True,10193,35485
330,True,19050,59324
331,True,21346,72621
332,True,37276,122021
333,True,48124,160074
334,True,24984,83809
335,True,18333,59781
336,True,3774,13633
337,True,44268,143112
338,True,32950,108638
339,True,6549,22971
340,True,42400,142316
341,True,33741,108729
342,True,40254,133422
343,True,14883,46355
344,True,3426,12732
345,True,24510,80638
346,True,35737,117919
347,True,9415,30875
348,True,22694,78352
349,True,17105,56234
350,True,35195,115131
351,True,22113,72648
352,True,3219,11454
353,True,51150,171718
354,True,68739,231051
355,True,49560,161181
356,True,28249,95761
357,True,31293,102108
358,True,7817,28581
359,True,53976,174705
360,True,61322,202205
361,True,10095,35957
362,True,18418,59500
363,True,51697,170872
364,True,66829,219040
365,True,42540,139059
366,True,17166,56649
367,True,11945,39234
368,True,72671,242909
369,True,20009,64074
370,True,74581,244573
371,True,34465,117981
372,True,133903,439159
373,True,25554,80703
374,True,1491,5025
375,True,7993,25673
376,True,30597,101237
377,True,38496,125637
378,True,22578,77707
379,True,50444,164763
380,True,57251,192788
381,True,67345,218745
382,True,129707,421085
383,True,54444,181643
384,True,20521,66877
385,True,9601,28851
386,True,5142,16115
387,True,4050,14045
388,True,7759,25919
389,True,19931,67449
390,True,96696,319599
391,True,101633,344722
392,True,80135,262872
393,True,45149,146103
394,True,85148,285313
395,True,46114,154528
396,True,55449,185653
397,True,62672,207025
398,True,22687,72806
399,True,18776,61469
400,True,68099,224895
401,True,8162,26452
402,True,34116,109708
403,True,27681,85240
404,True,11277,37803
405,True,106850,363700
406,True,21653,72526
407,True,13070,43448
408,True,18706,66520
409,True,18045,59727
410,True,42746,138957
411,True,87362,284125
412,True,10715,35461
413,True,11341,37229
414,True,71709,230542
415,True,60442,196455
416,True,31946,103258
417,True,38066,124353
418,True,49680,165890
419,True,66127,223671
420,True,34678,113613
421,True,39830,129646
422,True,17342,57579
423,True,15800,51230
424,True,3856,13061
425,True,961,3062
426,True,28117,90486
427,True,51652,171426
428,True,72810,244685
429,True,53779,171107
430,True,4245,15094
431,True,79954,257913
432,True,10600,36048
433,True,3052,10126
434,True,47414,153285
435,True,5788,18397
436,True,26754,85329
437,True,41999,134968
438,True,58831,192462
439,True,2642,10920
440,True,57443,189144
441,True,14067,44842
442,True,13065,45917
443,True,26622,85525
444,True,60805,197071
445,True,28049,91704
446,True,5415,18083
447,True,10658,34478
448,True,8680,27912
449,True,68836,222054
450,True,13174,41572
451,True,1521,4945
452,True,35381,114745
453,True,15991,51746
454,True,15783,49609
455,True,30980,103531
456,True,149866,502974
457,True,57382,185965
458,True,37910,124738
459,True,33202,110309
460,True,5586,16717
461,True,9129,29186
462,True,26083,85791
463,True,4305,15003
464,True,38206,123579
465,True,26814,87405
466,True,33056,110750
467,True,33954,113625
468,True,32340,105369
469,True,5053,17319
470,True,15494,53388
471,True,13297,44274
472,True,20553,71249
473,True,15215,51320
474,True,4257,14828
475,True,39999,130080
476,True,22922,73745
477,True,42164,138086
478,True,56867,188675
479,True,268834,904668
480,True,32796,111220
481,True,112904,368824
482,True,18827,60999
483,True,126467,424707
484,True,83995,279199
485,True,16619,58076
486,True,25074,85311
487,True,17423,55192
488,True,23728,80204
489,True,5020,16808
490,True,25301,81501
491,True,20125,65275
492,True,75742,250724
493,True,10780,35108
494,True,116044,378930
495,True,13405,44097
496,True,71880,235788
497,True,31035,101224
498,True,8648,27115
499,True,106388,353108
500,True,14736,47822
501,True,9088,29354
502,True,17198,58822
503,True,41045,135531
504,True,40358,134175
505,True,47295,155953
506,True,10587,36653
507,True,31139,104049
508,True,26243,86009
509,True,17029,56780
510,True,10720,34689
511,True,43129,139574
512,True,17572,58120
513,True,25771,82244
514,True,40769,133029
515,True,24071,80605
516,True,67040,224716
517,True,7713,27379
518,True,7055,21737
519,True,9192,29136
520,True,85643,278685
521,True,11630,38344
522,True,8924,28907
523,True,135937,464118
524,True,84966,276906
525,True,95253,315763
526,True,19617,65701
527,True,10533,35660
528,True,53454,173131
529,True,15213,51032
530,True,88720,286891
531,True,20370,66665
532,True,345149,1172800
533,True,6389,21764
534,True,48556,164553
535,True,35094,114348
536,True,40369,129092
537,True,117016,381330
538,True,71075,236954
539,True,40470,131061
540,True,12650,44460
541,True,22058,72073
542,True,22926,73078
543,True,23578,77929
544,True,16432,51390
545,True,14640,48030
546,True,22280,70812
547,True,25677,81948
548,True,69927,234026
549,True,33053,105898
550,True,23132,77905
551,True,14987,47887
552,True,126924,424930
553,True,9939,32032
554,True,36071,120452
555,True,52604,174270
556,True,103631,345069
557,True,8393,26261
558,True,115239,386441
559,True,14985,49146
560,True,100914,332724
561,True,13860,45326
562,True,47885,156154
563,True,3944,13899
564,True,54730,184972
565,True,45918,149578
566,True,28446,90127
567,True,4805,14886
568,True,15961,51568
569,True,17013,56027
570,True,19648,66376
571,True,24691,79989
572,True,12544,41209
573,True,24614,76997
574,True,34186,111056
575,True,8454,27670
576,True,10114,34304
577,True,69926,232275
578,True,50474,160666
579,True,23446,76023
580,True,26731,84749
581,True,7082,23849
582,True,19469,62650
583,True,21811,71766
584,True,71391,224729
585,True,7683,23196
586,True,15011,49575
587,True,36901,119220
588,True,13424,43104
589,True,11527,37355
590,True,18949,60586
591,True,17753,57529
592,True,33883,110035
593,True,4527,15794
594,True,18803,61165
595,True,30930,105843
596,True,19432,63050
597,True,33994,109243
598,True,14845,48614
599,True,135376,451519
600,True,306500,1090860
601,True,61103,199046
602,True,8040,25457
603,True,25185,82050
604,True,40936,131218
605,True,9446,29762
606,True,87009,284652
607,True,35460,111411
608,True,6377,22485
609,True,13071,46493
610,True,20850,67429
611,True,38871,127986
612,True,86680,283064
613,True,19363,64685
614,True,25469,84676
615,True,51658,168306
616,True,923,3415
617,True,11442,39772
618,True,26164,88774
619,True,53120,173621
620,True,25267,83602
621,True,14052,44583
622,True,33783,112071
623,True,5945,20292
624,True,60889,201892
625,True,64104,217689
626,True,2785,8672
627,True,94864,309051
628,True,36359,119964
629,True,42630,146216
630,True,19790,63805
631,True,19187,64694
632,True,27123,89398
633,True,22895,75263
634,True,1389,4554
635,True,116866,384662
636,True,113050,373424
637,True,186303,617688
638,True,17630,56768
639,True,15187,50480
640,True,7810,26178
641,True,34585,117809
642,True,2372,9469
643,True,23198,79300
644,True,1082,3707
645,True,52658,170472
646,True,41816,139093
647,True,18333,61787
648,True,16353,53579
649,True,56847,190994
650,True,34539,111879
651,True,78491,279779
652,True,21528,70335
653,True,49554,166906
654,True,16196,54017
655,True,1588,6078
656,True,12057,39289
657,True,27218,88402
658,True,36134,121719
659,True,115361,375112
660,True,16344,53618
661,True,37885,123329
662,True,17318,57177
663,True,31614,101979
664,True,13103,43377
665,True,56787,194131
666,True,39349,125632
667,True,47288,162903
668,True,39651,127317
669,True,31341,103559
670,True,91896,302201
671,True,45259,144682
672,True,33862,109050
673,True,22196,74742
674,True,61909,206087
675,True,9865,32933
676,True,32856,114605
677,True,50414,167245
678,True,19934,65925
679,True,4968,16391
680,True,57615,192367
681,True,39632,133998
682,True,7217,24236
683,True,12873,42116
684,True,49061,159028
685,True,31480,104882
686,True,23783,80368
687,True,20590,67638
688,True,7653,24689
689,True,14815,50058
690,True,13058,42795
691,True,68003,221043
692,True,48958,158015
693,True,30186,99055
694,True,37292,123889
695,True,13359,42205
696,True,16411,51651
697,True,37756,124306
698,True,18221,57473
699,True,4377,14354
700,True,59858,199554
701,True,8029,26075
702,True,108848,355105
703,True,31419,101140
704,True,5581,20122
705,True,9771,31083
706,True,39498,129634
707,True,104186,342119
708,True,121903,397479
709,True,4939,16769
710,True,55353,178611
711,True,49098,158413
712,True,74116,240067
713,True,22830,74901
714,True,26867,86062
715,True,30246,97032
716,True,20775,68105
717,True,122543,415996
718,True,74197,240259
719,True,8373,27341
720,True,11045,36684
721,True,1065,4055
722,True,1131,4127
723,True,28154,89895
724,True,72722,263956
725,True,2950,9843
726,True,11570,38187
727,True,19611,65172
728,True,31501,104951
729,True,20577,66373
730,True,4639,16399
731,True,14402,45911
732,True,6702,21501
733,True,11815,38366
734,True,15123,51031
735,True,11869,39644
736,True,25107,82824
737,True,21042,68791
738,True,28902,98503
739,True,9172,27979
740,True,23695,74971
741,True,3433,11669
742,True,33696,113502
743,True,45115,150042
744,True,22329,74394
745,True,14198,44572
746,True,3583,11341
747,True,42744,140899
748,True,144743,476927
749,True,75846,253204
750,True,31028,103898
751,True,12340,39695
752,True,21374,67539
753,True,60220,197827
754,True,20103,65040
755,True,72452,243018
756,True,99015,319300
757,True,27462,91835
758,True,88680,287067
759,True,9809,32671
760,True,3103,10731
761,True,12136,40861
762,True,61209,199460
763,True,53063,169012
764,True,22991,77865
765,True,20730,67469
766,True,26975,91576
767,True,52006,171580
768,True,33515,109219
769,True,57432,188492
770,True,15656,48862
771,True,61093,204936
772,True,89465,293539
773,True,1897,6830
774,True,4623,17430
775,True,24818,78074
776,True,168973,550129
777,True,11072,35856
778,True,27025,92198
779,True,9787,33959
780,True,30835,102644
781,True,20926,75745
782,True,5163,16240
783,True,44677,142564
784,True,10812,46606
785,True,19157,61101
786,True,1736,6811
787,True,53377,184080
788,True,4740,15895
789,True,10709,34886
790,True,109784,351048
791,True,11440,37185
792,True,22655,73738
793,True,35739,117154
794,True,39873,125787
795,True,64623,219770
796,True,29935,97461
797,True,23267,72805
798,True,17790,57630
799,True,34817,114411
800,True,98209,325565
801,True,9859,31726
802,True,8220,27494
803,True,33289,104331
804,True,66976,217572
805,True,21707,70182
806,True,68860,223461
807,True,89463,299260
808,True,9942,33009
809,True,48966,155438
810,True,50545,165789
811,True,13463,42927
812,True,63219,208985
813,True,5572,18027
814,True,98002,308494
815,True,39969,130085
816,True,50751,162681
817,True,27152,86911
818,True,19067,64339
819,True,36389,113853
820,True,52963,177959
821,True,41527,137582
822,True,25798,86091
823,True,6623,21863
824,True,18806,62938
825,True,71117,235462
826,True,21987,71895
827,True,60394,198588
828,True,16457,54176
829,True,39501,127379
830,True,67177,235934
831,True,40401,133128
832,True,19799,64318
833,True,78133,258142
834,True,65035,219071
835,True,18417,57006
836,True,33938,109155
837,True,37536,123690
838,True,10429,33894
839,True,24047,83886
840,True,57454,191525
841,True,20540,67584
842,True,35117,117318
843,True,8177,27548
844,True,39614,125364
845,True,24379,79850
846,True,36146,120379
847,True,64008,207544
848,True,47065,147934
849,True,21587,71426
850,True,28042,88747
851,True,132839,445684
852,True,30139,98879
853,True,46797,146901
854,True,16534,54121
855,True,14056,46981
856,True,51329,172093
857,True,64654,208192
858,True,21525,70175
859,True,14366,48844
860,True,52920,168466
861,True,53623,173353
862,True,53142,176143
863,True,15343,48702
864,True,9156,30477
865,True,58917,199135
866,True,28770,93673
867,True,15444,51901
868,True,28649,93830
869,True,74162,247725
870,True,15841,54497
871,True,8461,28218
872,True,17671,55560
873,True,89473,284571
874,True,27089,90747
875,True,87972,290652
876,True,1407,4830
877,True,49969,161185
878,True,20993,68654
879,True,17537,58218
880,True,30844,98749
881,True,10915,37255
882,True,21335,68449
883,True,46970,155805
884,True,43519,145709
885,True,7613,25669
886,True,12859,45679
887,True,7802,26807
888,True,10833,35087
889,True,28436,97254
890,True,6362,21640
891,True,40191,133665
892,True,109321,357388
893,True,46375,155025
894,True,5255,17788
895,True,6383,22906
896,True,31444,105748
897,True,12044,38177
898,True,5312,18469
899,True,35597,118583
900,True,29300,93440
901,True,57911,189044
902,True,65065,217609
903,True,17125,54368
904,True,28073,92391
905,True,203564,680708
906,True,70400,229799
907,True,9711,33555
908,True,7189,23078
909,True,5315,18151
910,True,18753,67248
911,True,37770,124276
912,True,55089,184070
913,True,58311,183927
914,True,17257,55992
915,True,12169,39971
916,True,26690,88300
917,True,31137,100768
918,True,21629,72728
919,True,56376,171504
920,True,23737,77273
921,True,10617,33622
922,True,10436,35420
923,True,8125,28287
924,True,45633,149813
925,True,42392,136334
926,True,19269,62760
927,True,29111,93167
928,True,6609,22350
929,True,44029,158686
930,True,2252,7794
931,True,15534,53629
932,True,47618,154333
933,True,66763,216061
934,True,32464,105045
935,True,103367,343539
936,True,12989,42360
937,True,8898,30063
938,True,3650,12117
939,True,29248,90880
940,True,70177,230952
941,True,15022,48942
942,True,29801,96572
943,True,5823,18258
944,True,84858,279270
945,True,57273,190894
946,True,124241,420367
947,True,22527,72167
948,True,100590,333600
949,True,65053,216373
950,True,7989,25714
951,True,39579,128706
952,True,208796,692869
953,True,22725,73428
954,True,19529,64609
955,True,176078,602753
956,True,20901,71353
957,True,49986,162205
958,True,32139,103784
959,True,41003,134560
960,True,27502,85863
961,True,14162,45267
962,True,34270,109397
963,True,28489,95593
964,True,17159,56409
965,True,87242,281392
966,True,12827,44003
967,True,750,2560
968,True,42809,138127
969,True,32476,105082
970,True,72860,236275
971,True,31298,107015
972,True,20395,69332
973,True,33009,110102
974,True,19384,63425
975,True,75032,251193
976,True,6981,22326
977,True,3313,11017
978,True,21588,69730
979,True,151369,508959
980,True,46416,151031
981,True,6847,21156
982,True,11397,36486
983,True,4530,16530
984,True,25793,88101
985,True,14025,45623
986,True,32007,106290
987,True,16517,53814
988,True,15584,51241
989,True,24382,78233
990,True,47229,157074
991,True,1184,4354
992,True,11181,36965
993,True,6327,20600
994,True,1578,6009
995,True,33445,108102
996,True,35411,122841
997,True,15410,51098
998,True,38634,130148
999,True,49495,156292
1000,True,22635,73224
