iteration,solved,valid_moves,total_moves
481,True,37857,160096
482,True,20018,87797
483,True,37087,177278
484,True,42697,200070
485,True,48623,197337
486,True,59492,258147
487,True,54396,236394
488,True,36548,178767
489,True,8963,43988
490,True,94760,406809
491,True,18434,88203
492,True,19387,79463
493,True,35889,154799
494,True,7413,34923
495,True,21743,95814
496,True,23517,109517
497,True,32380,160919
498,True,51818,239566
499,True,58136,294828
500,True,91845,440511
501,True,16889,78296
502,True,56763,281770
503,True,40201,176072
504,True,22640,100874
505,True,10071,39042
506,True,11516,46302
507,True,16012,76856
508,True,4655,20117
509,True,34881,162730
510,True,33870,161505
511,True,92737,451987
512,True,54757,262528
513,True,22182,88794
514,True,66422,328562
515,True,9651,46579
516,True,23853,116716
517,True,15781,77311
518,True,4650,19549
519,True,9987,37015
520,True,79159,355579
521,True,102068,505881
522,True,21564,89186
523,True,16105,78930
524,True,107298,529918
525,True,14392,63644
526,True,40384,190663
527,True,72496,341813
528,True,4535,17977
529,True,59884,280419
530,True,52256,244734
531,True,13994,67621
532,True,78410,384403
533,True,51501,212775
534,True,15532,76468
535,True,17320,65759
536,True,10990,51140
537,True,39338,170263
538,True,9278,39625
539,True,14044,71020
540,True,25409,114907
541,True,57489,259497
542,True,63099,302403
543,True,50479,246305
544,True,56065,284611
545,True,14836,65608
546,True,86373,423749
547,True,11604,50732
548,True,45462,214915
549,True,34350,147411
550,True,110442,546404
551,True,50816,250554
552,True,16100,72931
553,True,12557,53632
554,True,25729,120757
555,True,54347,261549
556,True,18423,86903
557,True,63633,316600
558,True,27547,132080
559,True,42380,195070
560,True,60075,262441
561,True,18032,89061
562,True,20915,99376
563,True,75713,375401
564,True,17972,81879
565,True,79583,391850
566,True,22081,107848
567,True,66092,325331
568,True,25835,114619
569,True,66119,324743
570,True,51481,241478
571,True,49896,250433
572,True,62946,307171
573,True,34929,166742
574,True,17798,86904
575,True,49982,250753
576,True,23366,98270
577,True,32285,159893
578,True,41795,190280
579,True,27292,131029
580,True,8191,37563
581,True,50329,242489
582,True,62441,300399
583,True,23947,103720
584,True,20835,102241
585,True,88821,411754
586,True,55197,222768
587,True,43855,213280
588,True,14588,58892
589,True,27622,128034
590,True,26237,111062
591,True,80802,377322
592,True,45933,220844
593,True,10237,46912
594,True,20231,88618
595,True,63983,304359
596,True,69864,348869
597,True,39083,155605
598,True,48233,234628
599,True,71847,353712
600,True,26912,129231
601,True,23748,108051
602,True,17802,75306
603,True,18478,80775
604,True,51830,258236
605,True,16103,73737
606,True,48749,213511
607,True,51185,255749
608,True,20167,93539
609,True,24816,105396
610,True,105206,524277
611,True,17656,77556
612,True,94121,468233
613,True,19762,95567
614,True,22895,113353
615,True,23089,104953
616,True,33253,159795
617,True,73410,361390
618,True,12452,50996
619,True,24744,116873
620,True,22423,103590
621,True,64340,306072
622,True,101600,483882
623,True,13349,63026
624,True,71025,287466
625,True,58918,252253
626,True,30848,144026
627,True,15988,68289
628,True,36113,171210
629,True,26202,121649
630,True,26527,111027
631,True,13874,58367
632,True,18373,78695
633,True,20029,88531
634,True,32507,139365
635,True,19387,89871
636,True,36436,140443
637,True,9813,42605
638,True,54182,246531
639,True,18246,89667
640,True,8106,38328
641,True,17494,80097
642,True,13711,58808
643,True,46069,211070
644,True,61792,254471
645,True,33846,164677
646,True,21777,85258
647,True,16459,62943
648,True,87718,433158
649,True,13005,57685
650,True,49664,221402
651,True,28816,132324
652,True,28092,130267
653,True,56582,261479
654,True,29783,132415
655,True,26840,125290
656,True,11556,47575
657,True,5838,28753
658,True,15469,70455
659,True,25839,126311
660,True,41398,205764
661,True,65443,318192
662,True,25680,100290
663,True,10786,44325
664,True,22427,105499
665,True,27799,113802
666,True,56747,282294
667,True,36908,172888
668,True,31677,136869
669,True,32062,134442
670,True,11081,48062
671,True,19497,77187
672,True,36289,177722
673,True,27366,125251
674,True,63420,305729
675,True,51185,208250
676,True,20236,89502
677,True,7070,29032
678,True,46067,212308
679,True,34950,171735
680,True,31835,126289
681,True,9076,44361
682,True,55438,260593
683,True,29738,134463
684,True,53752,257341
685,True,43710,211681
686,True,30559,149769
687,True,13330,56497
688,True,83459,361512
689,True,65405,297393
690,True,38125,168537
691,True,5333,21463
692,True,30499,123283
693,True,13199,54342
694,True,38928,167395
695,True,75250,364138
696,True,46445,209948
697,True,45878,213129
698,True,6639,24322
699,True,35003,160724
700,True,26829,126102
701,True,26056,108494
702,True,40412,193657
703,True,43168,184154
704,True,95805,470328
705,True,104138,454312
706,True,11942,48885
707,True,32086,135088
708,True,80426,353124
709,True,46730,229741
710,True,37173,181389
711,True,57420,279456
712,True,5144,21315
713,True,33809,162459
714,True,90138,445091
715,True,26862,134312
716,True,18689,88507
717,True,94666,419599
718,True,19184,91345
719,True,50693,199903
720,True,19926,87132
721,True,55294,254364
722,True,63954,288684
723,True,23812,109617
724,True,86596,430881
725,True,43116,181354
726,True,26632,128545
727,True,44526,212297
728,True,54749,274704
729,True,37859,165103
730,True,20367,89414
731,True,31954,157212
732,True,90708,399032
733,True,49597,230920
734,True,21149,92888
735,True,68785,324862
736,True,21974,101897
737,True,35779,180597
738,True,69513,347345
739,True,147393,718041
740,True,9192,35953
741,True,37790,161193
742,True,20755,93984
743,True,28036,133761
744,True,89324,438369
745,True,27236,131546
746,True,68251,305293
747,True,13598,63542
748,True,33707,155645
749,True,5663,25885
750,True,20720,100968
751,True,18739,75725
752,True,13346,60239
753,True,10159,43505
754,True,26581,111610
755,True,29270,141511
756,True,23043,111875
757,True,20878,95752
758,True,36544,165945
759,True,6081,28921
760,True,13505,58963
761,True,28669,125545
762,True,44572,199302
763,True,159658,779734
764,True,42926,203633
765,True,19907,84489
766,True,31318,118404
767,True,7747,34565
768,True,37539,167192
769,True,40328,196377
770,True,70405,319493
771,True,30205,143722
772,True,54849,249134
773,True,29900,145484
774,True,51452,250026
775,True,77199,372926
776,True,29178,141133
777,True,32830,150686
778,True,70089,325221
779,True,21390,88370
780,True,31377,142270
781,True,30275,119943
782,True,32130,151144
783,True,13441,62668
784,True,57036,257560
785,True,7129,30667
786,True,140904,703817
787,True,2070,10075
788,True,23725,105051
789,True,54284,243683
790,True,28177,108979
791,True,55118,206812
792,True,47439,231215
793,True,9421,42942
794,True,30921,128845
795,True,23927,90169
796,True,38919,177891
797,True,65723,309970
798,True,38166,190922
799,True,51482,250460
800,True,57769,281145
801,True,56102,273192
802,True,6698,31248
803,True,34682,164315
804,True,13733,56906
805,True,22476,104300
806,True,36417,158371
807,True,15556,66998
808,True,21046,91596
809,True,21925,93532
810,True,20262,81327
811,True,28738,137137
812,True,19311,96817
813,True,23309,107364
814,True,47341,224446
815,True,80818,399882
816,True,53997,234539
817,True,42238,180366
818,True,24962,119633
819,True,62470,312265
820,True,39855,183817
821,True,68026,324139
822,True,106610,519983
823,True,79601,380751
824,True,11207,42991
825,True,24966,97981
826,True,56478,274619
827,True,28544,121255
828,True,20919,85778
829,True,42547,191743
830,True,64125,307220
831,True,38777,192295
832,True,35035,161159
833,True,2813,12291
834,True,17613,79914
835,True,28490,130205
836,True,8145,34592
837,True,15462,67677
838,True,19342,95546
839,True,19426,87829
840,True,28674,139494
841,True,27305,107723
842,True,32332,142455
843,True,13584,61301
844,True,147348,694678
845,True,46371,201663
846,True,42978,197495
847,True,22456,94126
848,True,23605,116123
849,True,32718,158525
850,True,47104,221889
851,True,12821,52743
852,True,38897,176629
853,True,3823,17423
854,True,23294,97028
855,True,11203,43829
856,True,12816,57703
857,True,29315,115390
858,True,74340,319205
859,True,37357,155411
860,True,24137,118325
861,True,38798,183562
862,True,42040,196241
863,True,12899,59103
864,True,49699,231102
865,True,28048,132554
866,True,23774,113477
867,True,21588,92395
868,True,18701,83044
869,True,23935,105285
870,True,21980,102510
871,True,17939,81510
872,True,41699,192741
873,True,25109,101300
874,True,76637,349891
875,True,47971,206938
876,True,92750,388693
877,True,28298,138629
878,True,17938,75860
879,True,18799,91860
880,True,23340,105504
881,True,25346,101206
882,True,63886,307592
883,True,17016,78609
884,True,37913,160394
885,True,24845,114196
886,True,29439,139591
887,True,56307,279090
888,True,75191,303202
889,True,21043,87260
890,True,35357,178246
891,True,51013,237559
892,True,7273,32001
893,True,39653,183551
894,True,56277,249696
895,True,11942,48738
896,True,54160,206988
897,True,33791,156157
898,True,39044,182355
899,True,26875,122828
900,True,26938,112584
901,True,15167,60439
902,True,30303,147970
903,True,55633,264223
904,True,40204,194806
905,True,10811,49868
906,True,20088,94241
907,True,47539,224389
908,True,14746,73128
909,True,17811,83101
910,True,14403,69369
911,True,20834,93559
912,True,64667,317392
913,True,10781,46611
914,True,24447,106220
915,True,74743,340041
916,True,33163,148132
917,True,30834,148825
918,True,60299,297103
919,True,52274,239452
920,True,8331,38947
921,True,20435,88634
922,True,48298,204770
923,True,12455,48880
924,True,76712,371178
925,True,33412,166275
926,True,15188,70252
927,True,43285,205247
928,True,22110,100842
929,True,22891,92772
930,True,54129,266292
931,True,3681,15246
932,True,17472,83641
933,True,23310,87876
934,True,19548,96070
935,True,34101,155078
936,True,11996,57444
937,True,39995,196057
938,True,34917,159361
939,True,24777,113421
940,True,21175,101935
941,True,14742,58468
942,True,42174,205138
943,True,61804,301337
944,True,5015,22325
945,True,16208,74957
946,True,41985,200474
947,True,77764,357104
948,True,35151,166131
949,True,17631,75101
950,True,50276,222553
951,True,18004,82121
952,True,42173,203764
953,True,20560,90042
954,True,45773,193781
955,True,4738,22361
956,True,25465,111104
957,True,9772,40871
958,True,33753,145384
959,True,3192,13120
960,True,36710,184838
961,True,15340,74044
962,True,51007,250838
963,True,49545,212328
964,True,40228,194370
965,True,48592,235841
966,True,40283,187854
967,True,22722,101190
968,True,25039,122103
969,True,32959,157752
970,True,25083,112306
971,True,12627,48290
972,True,33724,143273
973,True,15652,69918
974,True,31649,152879
975,True,12796,54063
976,True,21958,102255
977,True,12620,48361
978,True,58006,257326
979,True,6790,33729
980,True,30485,124387
981,True,7382,34329
982,True,25086,121417
983,True,26645,120029
984,True,30945,133142
985,True,58936,268112
986,True,12017,49279
987,True,30029,127642
988,True,24876,114357
989,True,26698,128232
990,True,87618,428840
991,True,36760,151166
992,True,36270,142273
993,True,22828,86452
994,True,36529,160902
995,True,25098,113431
996,True,26714,106323
997,True,27251,119288
998,True,22814,114686
999,True,54754,244481
1000,True,22361,99080
