<<<<<<< HEAD
iteration,solved,valid_moves,total_moves
586,True,2465,9746
587,True,1388,4537
588,True,2611,9666
589,True,3831,15174
590,True,4268,16994
591,True,4286,16708
592,True,2728,10056
593,True,1278,5095
594,True,344,1529
595,True,4024,16541
596,True,1232,5040
597,True,1817,7508
598,True,3770,15379
599,True,486,1782
600,True,9718,37628
601,True,692,2975
602,True,702,3192
603,True,7744,31127
604,True,4915,20281
605,True,3438,13062
606,True,559,2253
607,True,6770,27724
608,True,3010,11797
609,True,1093,3929
610,True,980,3899
611,True,1744,7055
612,True,4450,17579
613,True,3377,14047
614,True,829,3348
615,True,1671,5689
616,True,2146,8637
617,True,7908,30638
618,True,2046,8248
619,True,1482,6330
620,True,1379,5169
621,True,570,2090
622,True,2122,8016
623,True,9423,36796
624,True,3376,13743
625,True,1386,4809
626,True,1519,6543
627,True,1129,4369
628,True,3370,13900
629,True,1345,5744
630,True,3989,15990
631,True,1343,5119
632,True,2680,10585
633,True,1677,6106
634,True,1602,5871
635,True,2100,8275
636,True,1346,5583
637,True,4480,17207
638,True,1093,4305
639,True,1657,6247
640,True,5183,19914
641,True,2474,10106
642,True,644,2575
643,True,2170,9089
644,True,12905,49590
645,True,822,3728
646,True,2615,10290
647,True,3041,12281
648,True,761,2872
649,True,1897,7295
650,True,346,1269
651,True,738,3310
652,True,1005,3796
653,True,1178,5060
654,True,6890,27762
655,True,6954,27120
656,True,1495,5117
657,True,705,2637
658,True,445,1884
659,True,1454,6268
660,True,8794,34704
661,True,1725,6665
662,True,1227,5003
663,True,3228,13172
664,True,1153,4402
665,True,3806,15277
666,True,323,1302
667,True,766,3184
668,True,7404,29597
669,True,1476,5973
670,True,2307,8378
671,True,1021,4009
672,True,1143,3980
673,True,4013,15805
674,True,2002,7801
675,True,3074,12197
676,True,486,2276
677,True,1285,5501
678,True,4184,16571
679,True,4734,18494
680,True,540,2281
681,True,864,3294
682,True,2990,11205
683,True,1755,6925
684,True,2220,9095
685,True,770,2809
686,True,3315,13482
687,True,1848,7158
688,True,1400,5537
689,True,4084,15803
690,True,5011,20165
691,True,650,2704
692,True,2763,11279
693,True,1697,5590
694,True,1014,4275
695,True,3694,13969
696,True,1568,6194
697,True,1876,7391
698,True,785,3043
699,True,2624,9363
700,True,3071,12149
701,True,1064,3712
702,True,964,3716
703,True,7113,27703
704,True,3755,15658
705,True,1602,6758
706,True,4503,19223
707,True,3370,13331
708,True,9122,36989
709,True,5694,22779
710,True,7089,28453
711,True,293,1307
712,True,391,1716
713,True,8468,34119
714,True,1143,4386
715,True,934,3500
716,True,12248,48750
717,True,1039,4216
718,True,379,1534
719,True,1519,5938
720,True,726,2996
721,True,1336,4814
722,True,6296,24766
723,True,1212,4706
724,True,2618,10376
725,True,1838,7613
726,True,3266,13453
727,True,1770,6971
728,True,759,2781
729,True,1920,7495
730,True,5521,22069
731,True,638,2544
732,True,326,1258
733,True,1123,4555
734,True,2081,8348
735,True,743,3028
736,True,4337,17209
737,True,7707,30483
738,True,1916,7982
739,True,2671,10364
740,True,931,3635
741,True,2729,10841
742,True,5023,19973
743,True,1444,6066
744,True,930,4145
745,True,4454,16766
746,True,3364,13485
747,True,4119,15902
748,True,1380,5430
749,True,2377,9296
750,True,5360,21331
751,True,603,2140
752,True,1131,4374
753,True,4985,18923
754,True,6646,25795
755,True,2868,11817
756,True,662,2799
757,True,799,2952
758,True,10161,40172
759,True,3043,11708
760,True,10613,42680
761,True,875,3523
762,True,823,3426
763,True,3282,12954
764,True,1605,5562
765,True,1005,3900
766,True,4971,19982
767,True,1099,4648
768,True,6315,24940
769,True,4446,17969
770,True,1317,5191
771,True,1009,3844
772,True,3722,14129
773,True,4667,17814
774,True,716,2629
775,True,354,1331
776,True,3165,12137
777,True,2930,11585
778,True,2190,7808
779,True,3134,12346
780,True,1585,6116
781,True,1644,5537
782,True,1478,5866
783,True,409,1596
784,True,1601,6286
785,True,3774,14475
786,True,7152,28148
787,True,3817,15406
788,True,1968,7672
789,True,2756,11505
790,True,1070,4201
791,True,772,3169
792,True,488,1924
793,True,1153,4237
794,True,1769,6743
795,True,737,2717
796,True,2284,9213
797,True,1361,5760
798,True,862,3287
799,True,5911,23108
800,True,3779,14644
801,True,2404,9372
802,True,8750,34433
803,True,2845,12024
804,True,3097,12364
805,True,2214,8899
806,True,981,3740
807,True,2556,9612
808,True,1095,4147
809,True,992,3624
810,True,3876,15165
811,True,7451,29149
812,True,7134,27550
813,True,523,2287
814,True,621,2422
815,True,2137,7624
816,True,6313,25765
817,True,247,984
818,True,1647,6352
819,True,1865,7992
820,True,6776,26090
821,True,1549,6292
822,True,2906,11553
823,True,1547,6102
824,True,1046,4254
825,True,5368,20878
826,True,1066,4690
827,True,2016,7559
828,True,921,3494
829,True,5512,21498
830,True,2502,9462
831,True,925,3648
832,True,1522,6432
833,True,5893,22870
834,True,930,3785
835,True,918,3657
836,True,4088,16565
837,True,2291,8858
838,True,8517,33586
839,True,545,2086
840,True,1902,7601
841,True,2863,11220
842,True,7688,30566
843,True,641,2157
844,True,5178,19986
845,True,890,3631
846,True,3473,13610
847,True,653,2551
848,True,4826,18616
849,True,575,1994
850,True,748,3079
851,True,1324,5048
852,True,4750,18505
853,True,7129,27836
854,True,766,3147
855,True,4536,17171
856,True,5313,21531
857,True,3086,12309
858,True,437,1850
859,True,1667,7169
860,True,4240,16762
861,True,172,677
862,True,2490,9330
863,True,2428,9760
864,True,2410,9954
865,True,518,2054
866,True,4205,17226
867,True,1143,4296
868,True,715,2811
869,True,1206,4524
870,True,713,2582
871,True,1669,6816
872,True,3008,11725
873,True,6994,27826
874,True,903,3568
875,True,746,2860
876,True,1645,6812
877,True,2145,8973
878,True,5568,21655
879,True,3144,11983
880,True,2154,8140
881,True,2563,9993
882,True,2298,8985
883,True,822,3402
884,True,858,3153
885,True,1634,6988
886,True,875,3776
887,True,1089,4511
888,True,8751,34715
889,True,969,3587
890,True,1191,5034
891,True,1412,5440
892,True,767,2811
893,True,4436,17201
894,True,2138,8362
895,True,2990,11739
896,True,4382,18193
897,True,727,2692
898,True,3588,14972
899,True,1193,5038
900,True,2531,10019
901,True,2273,8644
902,True,3052,12024
903,True,3950,14481
904,True,4744,19596
905,True,2927,12070
906,True,2511,9663
907,True,1708,6942
908,True,2916,10700
909,True,2131,8393
910,True,2299,9375
911,True,822,3112
912,True,432,1725
913,True,10866,42520
914,True,1919,7598
915,True,519,2114
916,True,4413,17646
917,True,1166,4752
918,True,2569,9575
919,True,2443,9977
920,True,4630,17605
921,True,1673,6626
922,True,7425,28576
923,True,2022,7967
924,True,4591,18469
925,True,3892,15370
926,True,2627,10333
927,True,1043,4126
928,True,1531,5654
929,True,2246,8637
930,True,793,2910
931,True,1809,7221
932,True,4467,17477
933,True,2810,10666
934,True,700,2647
935,True,4647,17832
936,True,535,2384
937,True,911,3303
938,True,1384,5013
939,True,837,3518
940,True,4172,15916
941,True,4781,18522
942,True,1900,7637
943,True,2141,8987
944,True,1478,5594
945,True,2835,11362
946,True,1564,5798
947,True,445,1861
948,True,2101,8524
949,True,3007,11370
950,True,1733,6838
951,True,589,1937
952,True,1102,3902
953,True,1503,5308
954,True,6054,23744
955,True,1478,5932
956,True,2410,9315
957,True,1462,5429
958,True,1189,4612
959,True,2011,7728
960,True,5729,23059
961,True,1377,5266
962,True,4084,16493
963,True,2396,9350
964,True,11240,45908
965,True,1513,5656
966,True,3197,11826
967,True,3252,13269
968,True,382,1602
969,True,3872,15026
970,True,2245,8727
971,True,5301,20763
972,True,4211,16869
973,True,3446,14037
974,True,893,3648
975,True,4551,17981
976,True,653,2213
977,True,1766,7349
978,True,3822,14747
979,True,933,3705
980,True,2198,8644
981,True,1343,5235
982,True,6971,27987
983,True,1567,6128
984,True,2681,10560
985,True,3098,11918
986,True,2513,9964
987,True,1402,5124
988,True,4357,17099
989,True,8541,33582
990,True,2312,8787
991,True,862,3229
992,True,1567,6140
993,True,2302,9378
994,True,9963,39808
995,True,4609,17738
996,True,1961,7815
997,True,1045,4510
998,True,1529,5885
999,True,2783,11314
1000,True,1475,5000
=======
iteration,solved,valid_moves,total_moves
1,False,10,48
>>>>>>> 7ba81ebc914c02dafe7547fb1eb332355d926b27
